taz,chargingPointType,numStalls,pricingModel,feeInCents,parkingType,timeRestrictions,reservedFor
1091,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1092,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1093,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1094,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1095,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1096,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1097,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1098,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1099,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1100,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1101,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1102,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1103,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1104,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1105,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1106,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1107,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1108,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1109,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1110,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1111,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1112,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1113,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1114,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1115,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1116,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1117,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1118,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1119,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1120,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1121,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1122,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1123,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1124,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1125,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1126,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1127,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1128,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1129,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1130,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1131,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1132,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1133,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1134,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1135,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1136,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1137,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1138,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1139,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1140,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1141,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1142,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1143,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1144,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1145,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1146,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1147,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1148,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1149,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1150,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1151,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1152,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1153,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1154,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1155,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1156,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1157,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1158,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1159,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1160,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1161,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1162,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1163,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1164,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1165,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1166,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1167,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1168,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1169,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1170,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1171,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1172,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1173,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1174,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1175,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1176,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1177,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1178,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1179,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1180,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1181,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1182,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1183,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1184,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1185,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1186,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1187,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1188,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1189,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1190,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1191,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1192,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1193,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1194,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1195,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1196,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1197,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1198,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1199,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1200,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1201,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1202,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1203,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1204,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1205,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1206,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1207,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1208,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1209,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1210,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1211,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1212,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1213,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1214,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1215,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1216,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1217,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1218,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1219,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1220,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1221,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1222,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1223,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1224,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1225,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1226,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1227,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1228,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1229,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1230,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1231,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1232,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1233,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1234,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1235,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1236,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1237,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1238,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1239,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1240,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1241,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1242,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1243,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1244,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1245,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1246,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1247,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1248,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1249,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1250,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1251,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1252,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1253,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1254,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1255,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1256,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1257,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1258,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1259,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1260,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1261,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1262,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1263,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1264,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1265,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1266,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1267,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1268,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1269,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1270,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1271,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1272,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1273,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1274,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1275,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1276,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1277,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1278,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1279,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1280,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1281,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1282,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1283,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1284,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1285,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1286,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1287,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1288,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1289,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1290,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1291,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1292,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1293,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1294,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1295,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1296,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1297,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1298,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1299,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1300,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1301,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1302,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1303,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1304,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1305,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1306,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1307,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1308,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1309,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1310,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1311,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1312,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1313,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1314,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1315,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1316,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1317,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1318,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1319,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1320,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1321,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1322,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1323,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1324,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1325,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1326,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1327,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1328,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1329,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1330,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1331,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1332,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1333,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1334,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1335,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1336,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1337,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1338,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1339,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1340,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1341,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1342,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1343,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1344,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1345,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1346,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1347,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1348,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1349,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1350,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1351,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1352,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1353,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1354,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1355,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1356,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1357,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1358,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1359,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1360,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1361,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1362,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1363,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1364,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1365,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1366,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1367,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1368,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1369,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1370,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1371,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1372,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1373,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1374,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1375,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1376,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1377,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1378,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1379,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1380,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1381,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1382,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1383,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1384,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1385,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1386,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1387,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1388,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1389,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
1390,NoCharger,1000000000,FlatFee,0.0,Commercial,Freight|06:00-18:00,
