taz,parkingType,chargingPointType,numStalls,pricingModel,feeInCents,reservedFor
363,Workplace,None,2147483647,flatFee,0,
363,Workplace,Level2,2147483647,flatFee,0,
363,Public,None,2147483647,flatFee,0,
363,Public,Level2,2147483647,flatFee,0,
363,Residential,None,2147483647,flatFee,0,
363,Residential,Level2,2147483647,flatFee,0,
364,Workplace,None,2147483647,flatFee,0,
364,Workplace,Level2,2147483647,flatFee,0,
364,Public,None,2147483647,flatFee,0,
364,Public,Level2,2147483647,flatFee,0,
364,Residential,None,2147483647,flatFee,0,
364,Residential,Level2,2147483647,flatFee,0,
365,Workplace,None,2147483647,flatFee,0,
365,Workplace,Level2,2147483647,flatFee,0,
365,Public,None,2147483647,flatFee,0,
365,Public,Level2,2147483647,flatFee,0,
365,Residential,None,2147483647,flatFee,0,
365,Residential,Level2,2147483647,flatFee,0,
366,Workplace,None,2147483647,flatFee,0,
366,Workplace,Level2,2147483647,flatFee,0,
366,Public,None,2147483647,flatFee,0,
366,Public,Level2,2147483647,flatFee,0,
366,Residential,None,2147483647,flatFee,0,
366,Residential,Level2,2147483647,flatFee,0,
367,Workplace,None,2147483647,flatFee,0,
367,Workplace,Level2,2147483647,flatFee,0,
367,Public,None,2147483647,flatFee,0,
367,Public,Level2,2147483647,flatFee,0,
367,Residential,None,2147483647,flatFee,0,
367,Residential,Level2,2147483647,flatFee,0,
368,Workplace,None,2147483647,flatFee,0,
368,Workplace,Level2,2147483647,flatFee,0,
368,Public,None,2147483647,flatFee,0,
368,Public,Level2,2147483647,flatFee,0,
368,Residential,None,2147483647,flatFee,0,
368,Residential,Level2,2147483647,flatFee,0,
369,Workplace,None,2147483647,flatFee,0,
369,Workplace,Level2,2147483647,flatFee,0,
369,Public,None,2147483647,flatFee,0,
369,Public,Level2,2147483647,flatFee,0,
369,Residential,None,2147483647,flatFee,0,
369,Residential,Level2,2147483647,flatFee,0,
370,Workplace,None,2147483647,flatFee,0,
370,Workplace,Level2,2147483647,flatFee,0,
370,Public,None,2147483647,flatFee,0,
370,Public,Level2,2147483647,flatFee,0,
370,Residential,None,2147483647,flatFee,0,
370,Residential,Level2,2147483647,flatFee,0,
371,Workplace,None,2147483647,flatFee,0,
371,Workplace,Level2,2147483647,flatFee,0,
371,Public,None,2147483647,flatFee,0,
371,Public,Level2,2147483647,flatFee,0,
371,Residential,None,2147483647,flatFee,0,
371,Residential,Level2,2147483647,flatFee,0,
372,Workplace,None,2147483647,flatFee,0,
372,Workplace,Level2,2147483647,flatFee,0,
372,Public,None,2147483647,flatFee,0,
372,Public,Level2,2147483647,flatFee,0,
372,Residential,None,2147483647,flatFee,0,
372,Residential,Level2,2147483647,flatFee,0,
373,Workplace,None,2147483647,flatFee,0,
373,Workplace,Level2,2147483647,flatFee,0,
373,Public,None,2147483647,flatFee,0,
373,Public,Level2,2147483647,flatFee,0,
373,Residential,None,2147483647,flatFee,0,
373,Residential,Level2,2147483647,flatFee,0,
374,Workplace,None,2147483647,flatFee,0,
374,Workplace,Level2,2147483647,flatFee,0,
374,Public,None,2147483647,flatFee,0,
374,Public,Level2,2147483647,flatFee,0,
374,Residential,None,2147483647,flatFee,0,
374,Residential,Level2,2147483647,flatFee,0,
375,Workplace,None,2147483647,flatFee,0,
375,Workplace,Level2,2147483647,flatFee,0,
375,Public,None,2147483647,flatFee,0,
375,Public,Level2,2147483647,flatFee,0,
375,Residential,None,2147483647,flatFee,0,
375,Residential,Level2,2147483647,flatFee,0,
376,Workplace,None,2147483647,flatFee,0,
376,Workplace,Level2,2147483647,flatFee,0,
376,Public,None,2147483647,flatFee,0,
376,Public,Level2,2147483647,flatFee,0,
376,Residential,None,2147483647,flatFee,0,
376,Residential,Level2,2147483647,flatFee,0,
377,Workplace,None,2147483647,flatFee,0,
377,Workplace,Level2,2147483647,flatFee,0,
377,Public,None,2147483647,flatFee,0,
377,Public,Level2,2147483647,flatFee,0,
377,Residential,None,2147483647,flatFee,0,
377,Residential,Level2,2147483647,flatFee,0,
378,Workplace,None,2147483647,flatFee,0,
378,Workplace,Level2,2147483647,flatFee,0,
378,Public,None,2147483647,flatFee,0,
378,Public,Level2,2147483647,flatFee,0,
378,Residential,None,2147483647,flatFee,0,
378,Residential,Level2,2147483647,flatFee,0,
379,Workplace,None,2147483647,flatFee,0,
379,Workplace,Level2,2147483647,flatFee,0,
379,Public,None,2147483647,flatFee,0,
379,Public,Level2,2147483647,flatFee,0,
379,Residential,None,2147483647,flatFee,0,
379,Residential,Level2,2147483647,flatFee,0,
380,Workplace,None,2147483647,flatFee,0,
380,Workplace,Level2,2147483647,flatFee,0,
380,Public,None,2147483647,flatFee,0,
380,Public,Level2,2147483647,flatFee,0,
380,Residential,None,2147483647,flatFee,0,
380,Residential,Level2,2147483647,flatFee,0,
381,Workplace,None,2147483647,flatFee,0,
381,Workplace,Level2,2147483647,flatFee,0,
381,Public,None,2147483647,flatFee,0,
381,Public,Level2,2147483647,flatFee,0,
381,Residential,None,2147483647,flatFee,0,
381,Residential,Level2,2147483647,flatFee,0,
382,Workplace,None,2147483647,flatFee,0,
382,Workplace,Level2,2147483647,flatFee,0,
382,Public,None,2147483647,flatFee,0,
382,Public,Level2,2147483647,flatFee,0,
382,Residential,None,2147483647,flatFee,0,
382,Residential,Level2,2147483647,flatFee,0,
383,Workplace,None,2147483647,flatFee,0,
383,Workplace,Level2,2147483647,flatFee,0,
383,Public,None,2147483647,flatFee,0,
383,Public,Level2,2147483647,flatFee,0,
383,Residential,None,2147483647,flatFee,0,
383,Residential,Level2,2147483647,flatFee,0,
384,Workplace,None,2147483647,flatFee,0,
384,Workplace,Level2,2147483647,flatFee,0,
384,Public,None,2147483647,flatFee,0,
384,Public,Level2,2147483647,flatFee,0,
384,Residential,None,2147483647,flatFee,0,
384,Residential,Level2,2147483647,flatFee,0,
385,Workplace,None,2147483647,flatFee,0,
385,Workplace,Level2,2147483647,flatFee,0,
385,Public,None,2147483647,flatFee,0,
385,Public,Level2,2147483647,flatFee,0,
385,Residential,None,2147483647,flatFee,0,
385,Residential,Level2,2147483647,flatFee,0,
386,Workplace,None,2147483647,flatFee,0,
386,Workplace,Level2,2147483647,flatFee,0,
386,Public,None,2147483647,flatFee,0,
386,Public,Level2,2147483647,flatFee,0,
386,Residential,None,2147483647,flatFee,0,
386,Residential,Level2,2147483647,flatFee,0,
387,Workplace,None,2147483647,flatFee,0,
387,Workplace,Level2,2147483647,flatFee,0,
387,Public,None,2147483647,flatFee,0,
387,Public,Level2,2147483647,flatFee,0,
387,Residential,None,2147483647,flatFee,0,
387,Residential,Level2,2147483647,flatFee,0,
388,Workplace,None,2147483647,flatFee,0,
388,Workplace,Level2,2147483647,flatFee,0,
388,Public,None,2147483647,flatFee,0,
388,Public,Level2,2147483647,flatFee,0,
388,Residential,None,2147483647,flatFee,0,
388,Residential,Level2,2147483647,flatFee,0,
389,Workplace,None,2147483647,flatFee,0,
389,Workplace,Level2,2147483647,flatFee,0,
389,Public,None,2147483647,flatFee,0,
389,Public,Level2,2147483647,flatFee,0,
389,Residential,None,2147483647,flatFee,0,
389,Residential,Level2,2147483647,flatFee,0,
390,Workplace,None,2147483647,flatFee,0,
390,Workplace,Level2,2147483647,flatFee,0,
390,Public,None,2147483647,flatFee,0,
390,Public,Level2,2147483647,flatFee,0,
390,Residential,None,2147483647,flatFee,0,
390,Residential,Level2,2147483647,flatFee,0,
391,Workplace,None,2147483647,flatFee,0,
391,Workplace,Level2,2147483647,flatFee,0,
391,Public,None,2147483647,flatFee,0,
391,Public,Level2,2147483647,flatFee,0,
391,Residential,None,2147483647,flatFee,0,
391,Residential,Level2,2147483647,flatFee,0,
392,Workplace,None,2147483647,flatFee,0,
392,Workplace,Level2,2147483647,flatFee,0,
392,Public,None,2147483647,flatFee,0,
392,Public,Level2,2147483647,flatFee,0,
392,Residential,None,2147483647,flatFee,0,
392,Residential,Level2,2147483647,flatFee,0,
393,Workplace,None,2147483647,flatFee,0,
393,Workplace,Level2,2147483647,flatFee,0,
393,Public,None,2147483647,flatFee,0,
393,Public,Level2,2147483647,flatFee,0,
393,Residential,None,2147483647,flatFee,0,
393,Residential,Level2,2147483647,flatFee,0,
394,Workplace,None,2147483647,flatFee,0,
394,Workplace,Level2,2147483647,flatFee,0,
394,Public,None,2147483647,flatFee,0,
394,Public,Level2,2147483647,flatFee,0,
394,Residential,None,2147483647,flatFee,0,
394,Residential,Level2,2147483647,flatFee,0,
395,Workplace,None,2147483647,flatFee,0,
395,Workplace,Level2,2147483647,flatFee,0,
395,Public,None,2147483647,flatFee,0,
395,Public,Level2,2147483647,flatFee,0,
395,Residential,None,2147483647,flatFee,0,
395,Residential,Level2,2147483647,flatFee,0,
396,Workplace,None,2147483647,flatFee,0,
396,Workplace,Level2,2147483647,flatFee,0,
396,Public,None,2147483647,flatFee,0,
396,Public,Level2,2147483647,flatFee,0,
396,Residential,None,2147483647,flatFee,0,
396,Residential,Level2,2147483647,flatFee,0,
397,Workplace,None,2147483647,flatFee,0,
397,Workplace,Level2,2147483647,flatFee,0,
397,Public,None,2147483647,flatFee,0,
397,Public,Level2,2147483647,flatFee,0,
397,Residential,None,2147483647,flatFee,0,
397,Residential,Level2,2147483647,flatFee,0,
398,Workplace,None,2147483647,flatFee,0,
398,Workplace,Level2,2147483647,flatFee,0,
398,Public,None,2147483647,flatFee,0,
398,Public,Level2,2147483647,flatFee,0,
398,Residential,None,2147483647,flatFee,0,
398,Residential,Level2,2147483647,flatFee,0,
399,Workplace,None,2147483647,flatFee,0,
399,Workplace,Level2,2147483647,flatFee,0,
399,Public,None,2147483647,flatFee,0,
399,Public,Level2,2147483647,flatFee,0,
399,Residential,None,2147483647,flatFee,0,
399,Residential,Level2,2147483647,flatFee,0,
400,Workplace,None,2147483647,flatFee,0,
400,Workplace,Level2,2147483647,flatFee,0,
400,Public,None,2147483647,flatFee,0,
400,Public,Level2,2147483647,flatFee,0,
400,Residential,None,2147483647,flatFee,0,
400,Residential,Level2,2147483647,flatFee,0,
401,Workplace,None,2147483647,flatFee,0,
401,Workplace,Level2,2147483647,flatFee,0,
401,Public,None,2147483647,flatFee,0,
401,Public,Level2,2147483647,flatFee,0,
401,Residential,None,2147483647,flatFee,0,
401,Residential,Level2,2147483647,flatFee,0,
402,Workplace,None,2147483647,flatFee,0,
402,Workplace,Level2,2147483647,flatFee,0,
402,Public,None,2147483647,flatFee,0,
402,Public,Level2,2147483647,flatFee,0,
402,Residential,None,2147483647,flatFee,0,
402,Residential,Level2,2147483647,flatFee,0,
403,Workplace,None,2147483647,flatFee,0,
403,Workplace,Level2,2147483647,flatFee,0,
403,Public,None,2147483647,flatFee,0,
403,Public,Level2,2147483647,flatFee,0,
403,Residential,None,2147483647,flatFee,0,
403,Residential,Level2,2147483647,flatFee,0,
404,Workplace,None,2147483647,flatFee,0,
404,Workplace,Level2,2147483647,flatFee,0,
404,Public,None,2147483647,flatFee,0,
404,Public,Level2,2147483647,flatFee,0,
404,Residential,None,2147483647,flatFee,0,
404,Residential,Level2,2147483647,flatFee,0,
405,Workplace,None,2147483647,flatFee,0,
405,Workplace,Level2,2147483647,flatFee,0,
405,Public,None,2147483647,flatFee,0,
405,Public,Level2,2147483647,flatFee,0,
405,Residential,None,2147483647,flatFee,0,
405,Residential,Level2,2147483647,flatFee,0,
406,Workplace,None,2147483647,flatFee,0,
406,Workplace,Level2,2147483647,flatFee,0,
406,Public,None,2147483647,flatFee,0,
406,Public,Level2,2147483647,flatFee,0,
406,Residential,None,2147483647,flatFee,0,
406,Residential,Level2,2147483647,flatFee,0,
407,Workplace,None,2147483647,flatFee,0,
407,Workplace,Level2,2147483647,flatFee,0,
407,Public,None,2147483647,flatFee,0,
407,Public,Level2,2147483647,flatFee,0,
407,Residential,None,2147483647,flatFee,0,
407,Residential,Level2,2147483647,flatFee,0,
408,Workplace,None,2147483647,flatFee,0,
408,Workplace,Level2,2147483647,flatFee,0,
408,Public,None,2147483647,flatFee,0,
408,Public,Level2,2147483647,flatFee,0,
408,Residential,None,2147483647,flatFee,0,
408,Residential,Level2,2147483647,flatFee,0,
409,Workplace,None,2147483647,flatFee,0,
409,Workplace,Level2,2147483647,flatFee,0,
409,Public,None,2147483647,flatFee,0,
409,Public,Level2,2147483647,flatFee,0,
409,Residential,None,2147483647,flatFee,0,
409,Residential,Level2,2147483647,flatFee,0,
410,Workplace,None,2147483647,flatFee,0,
410,Workplace,Level2,2147483647,flatFee,0,
410,Public,None,2147483647,flatFee,0,
410,Public,Level2,2147483647,flatFee,0,
410,Residential,None,2147483647,flatFee,0,
410,Residential,Level2,2147483647,flatFee,0,
411,Workplace,None,2147483647,flatFee,0,
411,Workplace,Level2,2147483647,flatFee,0,
411,Public,None,2147483647,flatFee,0,
411,Public,Level2,2147483647,flatFee,0,
411,Residential,None,2147483647,flatFee,0,
411,Residential,Level2,2147483647,flatFee,0,
412,Workplace,None,2147483647,flatFee,0,
412,Workplace,Level2,2147483647,flatFee,0,
412,Public,None,2147483647,flatFee,0,
412,Public,Level2,2147483647,flatFee,0,
412,Residential,None,2147483647,flatFee,0,
412,Residential,Level2,2147483647,flatFee,0,
413,Workplace,None,2147483647,flatFee,0,
413,Workplace,Level2,2147483647,flatFee,0,
413,Public,None,2147483647,flatFee,0,
413,Public,Level2,2147483647,flatFee,0,
413,Residential,None,2147483647,flatFee,0,
413,Residential,Level2,2147483647,flatFee,0,
414,Workplace,None,2147483647,flatFee,0,
414,Workplace,Level2,2147483647,flatFee,0,
414,Public,None,2147483647,flatFee,0,
414,Public,Level2,2147483647,flatFee,0,
414,Residential,None,2147483647,flatFee,0,
414,Residential,Level2,2147483647,flatFee,0,
415,Workplace,None,2147483647,flatFee,0,
415,Workplace,Level2,2147483647,flatFee,0,
415,Public,None,2147483647,flatFee,0,
415,Public,Level2,2147483647,flatFee,0,
415,Residential,None,2147483647,flatFee,0,
415,Residential,Level2,2147483647,flatFee,0,
416,Workplace,None,2147483647,flatFee,0,
416,Workplace,Level2,2147483647,flatFee,0,
416,Public,None,2147483647,flatFee,0,
416,Public,Level2,2147483647,flatFee,0,
416,Residential,None,2147483647,flatFee,0,
416,Residential,Level2,2147483647,flatFee,0,
417,Workplace,None,2147483647,flatFee,0,
417,Workplace,Level2,2147483647,flatFee,0,
417,Public,None,2147483647,flatFee,0,
417,Public,Level2,2147483647,flatFee,0,
417,Residential,None,2147483647,flatFee,0,
417,Residential,Level2,2147483647,flatFee,0,
418,Workplace,None,2147483647,flatFee,0,
418,Workplace,Level2,2147483647,flatFee,0,
418,Public,None,2147483647,flatFee,0,
418,Public,Level2,2147483647,flatFee,0,
418,Residential,None,2147483647,flatFee,0,
418,Residential,Level2,2147483647,flatFee,0,
419,Workplace,None,2147483647,flatFee,0,
419,Workplace,Level2,2147483647,flatFee,0,
419,Public,None,2147483647,flatFee,0,
419,Public,Level2,2147483647,flatFee,0,
419,Residential,None,2147483647,flatFee,0,
419,Residential,Level2,2147483647,flatFee,0,
420,Workplace,None,2147483647,flatFee,0,
420,Workplace,Level2,2147483647,flatFee,0,
420,Public,None,2147483647,flatFee,0,
420,Public,Level2,2147483647,flatFee,0,
420,Residential,None,2147483647,flatFee,0,
420,Residential,Level2,2147483647,flatFee,0,
421,Workplace,None,2147483647,flatFee,0,
421,Workplace,Level2,2147483647,flatFee,0,
421,Public,None,2147483647,flatFee,0,
421,Public,Level2,2147483647,flatFee,0,
421,Residential,None,2147483647,flatFee,0,
421,Residential,Level2,2147483647,flatFee,0,
422,Workplace,None,2147483647,flatFee,0,
422,Workplace,Level2,2147483647,flatFee,0,
422,Public,None,2147483647,flatFee,0,
422,Public,Level2,2147483647,flatFee,0,
422,Residential,None,2147483647,flatFee,0,
422,Residential,Level2,2147483647,flatFee,0,
423,Workplace,None,2147483647,flatFee,0,
423,Workplace,Level2,2147483647,flatFee,0,
423,Public,None,2147483647,flatFee,0,
423,Public,Level2,2147483647,flatFee,0,
423,Residential,None,2147483647,flatFee,0,
423,Residential,Level2,2147483647,flatFee,0,
424,Workplace,None,2147483647,flatFee,0,
424,Workplace,Level2,2147483647,flatFee,0,
424,Public,None,2147483647,flatFee,0,
424,Public,Level2,2147483647,flatFee,0,
424,Residential,None,2147483647,flatFee,0,
424,Residential,Level2,2147483647,flatFee,0,
425,Workplace,None,2147483647,flatFee,0,
425,Workplace,Level2,2147483647,flatFee,0,
425,Public,None,2147483647,flatFee,0,
425,Public,Level2,2147483647,flatFee,0,
425,Residential,None,2147483647,flatFee,0,
425,Residential,Level2,2147483647,flatFee,0,
426,Workplace,None,2147483647,flatFee,0,
426,Workplace,Level2,2147483647,flatFee,0,
426,Public,None,2147483647,flatFee,0,
426,Public,Level2,2147483647,flatFee,0,
426,Residential,None,2147483647,flatFee,0,
426,Residential,Level2,2147483647,flatFee,0,
427,Workplace,None,2147483647,flatFee,0,
427,Workplace,Level2,2147483647,flatFee,0,
427,Public,None,2147483647,flatFee,0,
427,Public,Level2,2147483647,flatFee,0,
427,Residential,None,2147483647,flatFee,0,
427,Residential,Level2,2147483647,flatFee,0,
428,Workplace,None,2147483647,flatFee,0,
428,Workplace,Level2,2147483647,flatFee,0,
428,Public,None,2147483647,flatFee,0,
428,Public,Level2,2147483647,flatFee,0,
428,Residential,None,2147483647,flatFee,0,
428,Residential,Level2,2147483647,flatFee,0,
429,Workplace,None,2147483647,flatFee,0,
429,Workplace,Level2,2147483647,flatFee,0,
429,Public,None,2147483647,flatFee,0,
429,Public,Level2,2147483647,flatFee,0,
429,Residential,None,2147483647,flatFee,0,
429,Residential,Level2,2147483647,flatFee,0,
430,Workplace,None,2147483647,flatFee,0,
430,Workplace,Level2,2147483647,flatFee,0,
430,Public,None,2147483647,flatFee,0,
430,Public,Level2,2147483647,flatFee,0,
430,Residential,None,2147483647,flatFee,0,
430,Residential,Level2,2147483647,flatFee,0,
431,Workplace,None,2147483647,flatFee,0,
431,Workplace,Level2,2147483647,flatFee,0,
431,Public,None,2147483647,flatFee,0,
431,Public,Level2,2147483647,flatFee,0,
431,Residential,None,2147483647,flatFee,0,
431,Residential,Level2,2147483647,flatFee,0,
432,Workplace,None,2147483647,flatFee,0,
432,Workplace,Level2,2147483647,flatFee,0,
432,Public,None,2147483647,flatFee,0,
432,Public,Level2,2147483647,flatFee,0,
432,Residential,None,2147483647,flatFee,0,
432,Residential,Level2,2147483647,flatFee,0,
433,Workplace,None,2147483647,flatFee,0,
433,Workplace,Level2,2147483647,flatFee,0,
433,Public,None,2147483647,flatFee,0,
433,Public,Level2,2147483647,flatFee,0,
433,Residential,None,2147483647,flatFee,0,
433,Residential,Level2,2147483647,flatFee,0,
434,Workplace,None,2147483647,flatFee,0,
434,Workplace,Level2,2147483647,flatFee,0,
434,Public,None,2147483647,flatFee,0,
434,Public,Level2,2147483647,flatFee,0,
434,Residential,None,2147483647,flatFee,0,
434,Residential,Level2,2147483647,flatFee,0,
435,Workplace,None,2147483647,flatFee,0,
435,Workplace,Level2,2147483647,flatFee,0,
435,Public,None,2147483647,flatFee,0,
435,Public,Level2,2147483647,flatFee,0,
435,Residential,None,2147483647,flatFee,0,
435,Residential,Level2,2147483647,flatFee,0,
436,Workplace,None,2147483647,flatFee,0,
436,Workplace,Level2,2147483647,flatFee,0,
436,Public,None,2147483647,flatFee,0,
436,Public,Level2,2147483647,flatFee,0,
436,Residential,None,2147483647,flatFee,0,
436,Residential,Level2,2147483647,flatFee,0,
437,Workplace,None,2147483647,flatFee,0,
437,Workplace,Level2,2147483647,flatFee,0,
